,Unnamed: 0,Tanggal,id,username,teks,label
13177,13177,2022-10-13 5:49:04,1580435429400068096,Rafida aristia,Yang belum tahu cus cek Artikel lengkap kalo mau cek sendiri bisa dilihat disini -&gt; https://t.co/m1MIdpUUpz #TransformasiBRI #TransformasiBUMN,
13180,13180,2022-10-13 5:48:00,1580435161514381312,Budi_jul,"@liputan6dotcom Asal nggak korupsi dan umkm diberikan dukungan,masyarakat indonesia tetap survive,inshaa Allah,sudah terbukti kok .",
13181,13181,2022-10-13 5:47:52,1580435129284972544,Guruh Eka,Pengusaha juga bisa meningkatkan ekspor produk-produk domestik terutama UMKM yang berdaya saing #b20 #h31 #countdownb20 #arsjadrasjid #produkdalamnegeri #inklusifkolaboratif https://t.co/KTInf3fJqi,
13183,13183,2022-10-13 5:47:16,1580434976905973761,BiangKeroks,G20 RI dorong percepatan inklusi keuangan UMKM lewat digitalisasi https://t.co/pny5UyGRzC,
13185,13185,2022-10-13 5:46:59,1580434908886880258,Merryround3,"Erick Thohir Kembangkan Industri Kuliner Halal Indonesia
#erickthohir #masyarakatekonomisyariah #umkm #industrihalal #kulinerhalalindonesia #indonesiamaju #indonesiamerdeka #bumnuntuknegeri #bumnuntukindonesia #bumn https://t.co/y5OFg4DQ2w",
13186,13186,2022-10-13 5:46:03,1580434673368731648,Benny Suhendra,Secara gak langsung ini juga bisa membantu para pelaku UMKM kita #b20 #h31 #countdownb20 #arsjadrasjid #produkdalamnegeri #inklusifkolaboratif https://t.co/fbyjFRizR1,
13187,13187,2022-10-13 5:45:08,1580434439955357697,Hengki Fernandes,Selain memperkuat rupiah penggunaan produk lokal juga bisa membantu pelaku UMKM #b20 #h31 #countdownb20 #arsjadrasjid #produkdalamnegeri #inklusifkolaboratif https://t.co/PgRwzPZDIs,
13188,13188,2022-10-13 5:45:05,1580434428761079813,Panggil aja Purbo,"RT @asumsico: Komnas HAM mengungkap temuan botol yang diduga minuman keras di area Stadion Kanjuruhan, ialah obat untuk sapi. Komisioner Ko…",
13190,13190,2022-10-13 5:44:47,1580434351212625920,Boomslang,"sistem pajak yang mudahkan UMKM siap dibangun. aceh. #JokowiBangunIndonesiaLebihBaik
#JokowiPresidenku
#JokowiBapakInfrastruktur
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/AOCFkpgQTE",
13191,13191,2022-10-13 5:44:44,1580434339321765888,Bangkit Bergerak,"Presiden Jokowi Tekankan Pentingnya Kolaborasi UMKM dengan Usaha Besar

Presiden Joko Widodo menekankan pentingnya kolaborasi antara usaha mikro, kecil, dan menengah (UMKM) dengan usaha besar untuk bersama-sama membangun Indonesia incorporated. https://t.co/QmBngUlg3j",
13193,13193,2022-10-13 5:42:10,1580433696456290304,Hotelieur,"@tatakujiyati sebaek na PSI itu bermutasi jd UMKM z,lebih brmamfaat dn brmartabat,tibang jd parpol cm julid dn nyinyir doank,,",
13196,13196,2022-10-13 5:41:05,1580433421238554624,BeritaSatu,"Xpora hadir untuk kamu para UMKM berorientasi ekspor. Dengan Xpora, kamu bisa dapetin berbagai macam kemudahan mulai dari sisi pelatihan ekspor, pemasaran, hingga pembiayaan.

Selengkapnya https://t.co/RPqOHSBzVn!

#BNI46
#BUMNUntukIndonesia
#EksporJadiMudah https://t.co/UIkhy6qDHF",
13197,13197,2022-10-13 5:40:52,1580433368780804096,Hilary Imelda Agusti,"Jokowi Ingatkan Pentingnya Kolaborasi UMKM dengan Usaha Besar.

#JIMINDAY
bangun nkri mandiri
sinergi prabowo erick
menbumn erick
Jiminie
Tiket SUCI X
Verification
Blueberry https://t.co/avwrZuR0Ky",
13198,13198,2022-10-13 5:40:21,1580433236098191362,UMKM Klaten,"Ini Strategi Marketingnya bisa banget buat contoh dulur UMKM Klaten 😂

Oh iya, Buat Dulur UMKM Klaten yang ingin mendaftarkan produk &amp; usahanya, kamu bisa klik link yang ada di bio kami atau bisa langsung hubungi di nomer berikut 081393920092 👌 https://t.co/gPPo5olP2l",
13202,13202,2022-10-13 5:38:38,1580432804286201856,Catheryne Lisda,Pemerintah @jokowi bantu sektor permodalan UMKM dgn meningkatkan plafon KUR https://t.co/CJpuW7m1pN,
13203,13203,2022-10-13 5:38:37,1580432802725900288,🥔,Dibalik resesi ada kesantuyan umkm,
13205,13205,2022-10-13 5:37:32,1580432530486202368,@Nginoel,"Bangga Produk UMKM &amp; BUMDes Desa untuk Indonesia. #DesaBanggaBuatanIndonesia
#TPPLamongan
#TPPJawaTimur 

@jokowi 
@halimiskandarnu
@Kemendespdtt
@taufikmadjid71
@Iskandar__NH 
@MasMukhlish182 
@Hizbullohhuda1
@arisaputrop3md https://t.co/PrYlqgKVqp",
13206,13206,2022-10-13 5:36:55,1580432372536778754,fardhian a nya ada 8,"@ngalamfess Karuan tuku soto pinggir2 dalan lur, menyelamatkan umkm",
13207,13207,2022-10-13 5:36:01,1580432147235553281,Gertrud,"pemerintah siap bangun sistem yang memudahkan UMKM bayar pajak. aceh. #JokowiBangunIndonesiaLebihBaik
#JokowiPresidenku
#JokowiBapakInfrastruktur
#PembangunanUntukRakyat
#PresidenJokowiHebat
#JokowiMembangunNegeri
#JokowiMajuBersamaIndonesia
#NKRIMajuBersamaJokowi https://t.co/0aw3kwec7s",
13210,13210,2022-10-13 5:34:09,1580431678031659013,Schnelle Geister,"@mardigu024 1. Tol laut selat malaka
2. Printing money ngutang bayar rupiah
3. Narik time deposit orang² kaya
4. Buat cold storage dari sisa powerplant
5. Oligarchy - UMKM seimbang 
6. Hasil tambang diproses total di Indo biar kena pajak total

Apalagi idenya bossman para new mind? 😂",
13211,13211,2022-10-13 5:32:57,1580431373344845824,lia,"Mostly permasalahan UMKM sama jasa layanan di kotaku itu adalah SERVICE. Apalagi usaha2 yg baru dirintis, kebanyakan problem di service. Misalnya pelayanan kurang memuaskan dan kurang responsif, kalau restoran mungkin masalah kebersihan, dan masih banyak lagi.",
13212,13212,2022-10-13 5:32:56,1580431370475966464,lia,Tapi jujur aku gak ngerti ya UMKM sama jasa2 layanan di kotaku ini banyak yg bisa dibilang usahanya gak niat dan suka ‘nolak rezeki’ contohnya kasus beli pet cargo tadi. Padahal secara barang dan jasa yg mereka tawarin banyak yg bagus dan jasa mereka banyak yg butuh.,
13213,13213,2022-10-13 5:32:50,1580431346128027648,#PajakKitaUntukKita,"@AndrianWang Hai, Kak.

Taxmin masih membutuhkan informasi, pajak self assesed apa yang Kakak maksud? Apakah PPh Final atas UMKM atau apa?

Tks*Uari",
13214,13214,2022-10-13 5:32:39,1580431301043449856,Nandomie,Kalian bisa cek artikel lengkapnya disini -&gt; https://t.co/cEWTHpkwiA #TransformasiBRI #TransformasiBUMN,
13217,13217,2022-10-13 5:31:57,1580431124068962305,@Nginoel,"Bangga Produk UMKM &amp; BUMDes Desa untuk Indonesia. #DesaBanggaBuatanIndonesia
#TPPLamongan
#TPPJawaTimur 

@jokowi 
@halimiskandarnu
@Kemendespdtt
@taufikmadjid71
@Iskandar__NH 
@MasMukhlish182 
@Hizbullohhuda1
@arisaputrop3md https://t.co/eQ3smGX9nK",
13218,13218,2022-10-13 5:30:47,1580430831356870656,Mega Pos News,"Bea Cukai Gencar Berikan Asistensi Ekspor, Tunjukkan Komitmen Dorong Potensi UMKM https://t.co/HTZnJGGMbl",
13219,13219,2022-10-13 5:29:30,1580430506617110529,@Nginoel,"Bangga Produk UMKM &amp; BUMDes Desa untuk Indonesia. #DesaBanggaBuatanIndonesia
#TPPLamongan
#TPPJawaTimur 

@jokowi 
@halimiskandarnu
@Kemendespdtt
@taufikmadjid71
@Iskandar__NH 
@MasMukhlish182 
@Hizbullohhuda1
@arisaputrop3md https://t.co/5b1MpgCu3j",
13220,13220,2022-10-13 5:29:29,1580430502602764288,Melissa Simanjuntak,Mau tau info lengkapnya klik link ini =&gt; https://t.co/jqzIBPQg3r #TransformasiBRI #TransformasiBUMN,
13221,13221,2022-10-13 5:29:20,1580430464325922818,Kaluamar,"beuh mantap bgt nih, di bulan oktober BLT Bansos buat ojek, nelayan n UMKM cair 3 bulan. yg gini nih kudu didukung #BLTBBMBantuMasyarakat #BansosBBMRingankanRakyat #KPMPenyaluranBLTTepatSasaran #SukseskanKebijakanPemerintah #SubsidiBerkeadilanUntukMasaDepan https://t.co/G02tAtqA7V",
13222,13222,2022-10-13 5:29:17,1580430454087626752,Yusuf na,"RT @Pena_santri2021: Gus @TajYasinMZ mencontohkan, perbankan dapat melakukan jemput bola atau menyediakan berbagai layanan digital bagi pel…",
13223,13223,2022-10-13 5:28:24,1580430231349129222,Samsidar,"RT @muslimahnewscom: Dengan adanya Bali Creative Economy Roadmap atau Bali Roadmap, akankah Indonesia berhasil memulihkan ekonomi dan bisa…",
13225,13225,2022-10-13 5:28:04,1580430146753875968,Youtap - Solusi Digital Untuk Segala Jenis Usaha,"Yuk langsung saja download aplikasi Youtap melalui Link di bawah ini ya
#aplikasikasir #aplikasiPOS #YoutapPOS #UMKM #UMKMgodigital

https://t.co/c0mHT8vgBN",
13226,13226,2022-10-13 5:27:52,1580430094216355840,Abu Darat,"@RubySto32733656 @restorasiaceh UMKM Aceh lebih giat bekerja

#BantuanSosial
#BLTBBM
#BLTBBMBantuMasyarakat
#BansosBBMRingankanRakyat
#KPMPenyaluranBLTTepatSasaran
#SukseskanKebijakanPemerintah
#SubsidiBerkeadilanUntukMasaDepan",
13231,13231,2022-10-13 5:20:04,1580428131021639680,JPNN.com,"Kehadiran ESB pada ISC 2022 juga menjadi perpanjangan kampanye Entrepreneur SerbaBisa, dengan mengajak pelaku sektor UMKM kuliner. #ESB https://t.co/r5Bn6cAJBy",
13232,13232,2022-10-13 5:19:55,1580428093776617472,Aku_ya_Aku,@IrwanDjohan @alextham878 Foto profilnya keren..tp miskin gk kuat beli pulsa. Niluh jelantik gk kenal??  Tinggal di bawah tanah ya?? Seluruh Bali kenal Niluh..khususnya UMKM..benci boleh...bodoh jangan,
13233,13233,2022-10-13 5:19:49,1580428071664226304,#PajakKitaUntukKita,"@tikaajah78 Hai, Kak.
Apakah Kakak menggunakan tarif umum PPh atau menggunakan mekanisme PP 23 UMKM  ya, Kak?
Tks*Tuti",
13234,13234,2022-10-13 5:19:11,1580427910569000960,⋆,"Pemprov Papua melalui Biro Pengadaan Barang dan Jasa atau PBJ bakal membentuk tim guna membantu para pelaku UMKM agar masuk dalam Katalog Elektronik atau e-katalog
#papua #westpapua https://t.co/Sdp9lRPFof",
13235,13235,2022-10-13 5:18:59,1580427861000757248,Sindi Afantika,"KADIN sebagai rumah bagi semua pelaku usaha termasuk bagi UMKM terus berupaya meningkatkan daya saing UMKM sekaligus mempersiapkan era industri 4.0 adalah digitalisasi.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/1KWZpQlv6D",
13237,13237,2022-10-13 5:18:01,1580427615592030208,Safitri Rizki Utami,"Arsjad mengatakan, KADIN sebagai rumah bagi semua pelaku usaha termasuk bagi UMKM terus mengembangkan inisiatif dalam rangka mengakselerasi kapasitas dan kapabilitas UMKM agar dapat bersaing dengan UMKM negara berkembang lainnya
#b20
#arsjadrasjid
#umkm https://t.co/goL6htWW9t",
13239,13239,2022-10-13 5:17:21,1580427448940138496,Lusiana Agista,"Pekerjaan rumahnya adalah mempersiapkan UMKM yang dapat bersaing di kancah global.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/VR0k8FGwKj",
13242,13242,2022-10-13 5:16:31,1580427238876491776,Reiwinda Utami,"Fondasi ekonomi kita akan kuat apabila UMKM-nya juga kuat. 
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/kcX3fRfepA",
13243,13243,2022-10-13 5:16:28,1580427228906602496,Mas Abby,RT @Retnowonosari: Menteri BUMN @erickthohir mengembangkan industri kuliner halal Indonesia. Melalui MES dan mitra-mitra strategis meluncur…,
13246,13246,2022-10-13 5:15:46,1580427050858356738,Rahma Fitrianti,"Hal ini memperlihatkan bahwa UMKM ini sangat penting dalam menopang ekonomi rumah tangga mayoritas rakyat Indonesia.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/6AX3q5Ymlw",
13249,13249,2022-10-13 5:14:45,1580426796725547008,Herda Aulia,"UMKM juga mampu menyerap dan memberikan lapangan kerja bagi 97 persen dari total tenaga kerja yang ada atau sekitar 117 juta pekerja yang mayoritas merupakan kaum perempuan, mencapai 64,5%.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/Hqm5YCJx1D",
13251,13251,2022-10-13 5:14:28,1580426723048714240,Ediardo,"DesaBanggaBuatanIndonesia
Produk dari pelaku UMKM berupa Gula Aren yang terbuat dr Air Nira Aren Asli, bagus utk kesehatan. 
@jokowi 
@halimiskandarnu
@Kemendespdtt
@malik_haramain
@imansyukri
@taufikmadjid71
@yusradaridesa 
@azzameldzikrie 
@tppkemendes",
13252,13252,2022-10-13 5:14:03,1580426620334022657,Hervina Ahmad,"Merujuk data Kementerian Koperasi dan UKM tahun 2021, jumlah UMKM mencapai 64,2 juta dengan kontribusi terhadap PDB sebesar 61,07% atau senilai Rp8.573,89 triliun.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/yDAX21nAEC",
13254,13254,2022-10-13 5:13:57,1580426592198590464,B. Ibrahim Narada,"Bumdes dan UMKM produknya beragam, menyerap byk tenaga kerja, bangkitkan ekonomi Indonesia.
#BanggaBuatanIndonesia 
#DesaBanggaBuatanIndonesia 
#TPPKemendesa 
#TPPBanten
@jokowi @halimiskandarnu @kemendespdtt @taufikmadjid71 @bpsdmkemendes @sukoyo793 @acongteahasan79 https://t.co/hwlnv2AlB9",
13255,13255,2022-10-13 5:13:50,1580426564734398466,SUMBAR,"BLT UMKM Segera Cair, Berikut Syarat dan Cara Daftarnya! via @infosumbar https://t.co/fkzO2wFJzX

#infosumbar #BLT #UMKM",
13256,13256,2022-10-13 5:13:05,1580426376460787712,Kiki Suci Pratiwi,"Kata Arsjad, UMKM menjadi pilar terpenting dalam struktur perekonomian Indonesia. Merujuk data Kementerian Koperasi dan UKM tahun 2021.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/rBIJQJ0KSP",
13259,13259,2022-10-13 5:12:27,1580426215319810053,Lina Audina,"Ketua Umum Kamar Dagang dan Industri Indonesia, Arsjad Rasjid mengatakan Indonesia mempunyai potensi basis ekonomi nasional yang kuat karena jumlah UMKM terutama usaha mikro yang sangat banyak dan daya serap tenaga kerja sangat besar.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/KyekOlzOgd",
13260,13260,2022-10-13 5:12:13,1580426158772195329,Agustina Octivani,"Kita harus bisa meningkatkan UMKM Indonesia
#b20 #h31 #countdownb20 #arsjadrasjid #produkdalamnegeri #inklusifkolaboratif https://t.co/Vx1JkYYDfJ",
13263,13263,2022-10-13 5:11:48,1580426054413750276,Dimas Tjik,"Presiden @jokowi  memuji kinerja Menteri BUMN  @erickthohir yang telah berhasil melakukan transformasi di @KemenBUMN dan menyulap Sarinah menjadi pendongkrak ekonomi masyarakat khususnya para pegiat UMKM dan produk-produk lokal.

#BangkitBersamaET https://t.co/Y26e0DyMY9",
13265,13265,2022-10-13 5:11:08,1580425885802323968,TPP Kab.Hulu Sungai Selatan Kalimantan Selatan,"Gerakan ditujukan untuk meningkatkan kecintaan pada produk buatan dalam negeri sekaligus membangkitkan geliat UMKM
#DesaBanggaBuatanIndonesia
@jokowi 
@halimiskandarnu 
@kemendespdtt 
@imansyukri 
@taufikmadjid71 
@yusradaridesa 
@azzameldzikrie 
@tppkemendes 
@tpp_provKalsel https://t.co/AhrP7xFd0K",
13266,13266,2022-10-13 5:11:00,1580425852113690626,Latifa Wulandari,"Usaha mikro, kecil, dan menengah UMKM merupakan tulang punggung banyak negara dunia ketiga, termasuk Indonesia.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/rOuPLOmJdD",
13269,13269,2022-10-13 5:10:53,1580425823076511745,Batur Mba Wulan (BMW),"Sesuai dengan tujuan sebagai Human Capital Solutions, HR Academy bersama Batur Mba Wulan (BMW) berkomitmen untuk mewadahi perkembangan Usaha Mikro Kecil Dan Menengah (UMKM) di Indonesia. Short Business Class Program For Entrepreneurs, yang berlangsung selama 3 hari. https://t.co/dJFhjfNBCQ",
13271,13271,2022-10-13 5:09:35,1580425494444769280,BUMN_Palangkaraya_Terampil,"Sobat BUMN,
Menteri BUMN Erick Thohir hadir dalam kegiatan Pasar Murah dan Bazar UMKM di Kabupaten Purwakarta, yang menyediakan 5000 paket sembako untuk masyarakat. 

#PasarMurahUMKMBUMNPurwakarta
#KolaborasiPasarRakyatBiofarmaPJTII
#AirUntukMenghidupiNegeri https://t.co/mGU1j8xqMo",
13272,13272,2022-10-13 5:09:25,1580425450970832896,Dina Nadia Putri,"Platform WIKI UMKM atau https://t.co/3DhSnyWkxi dapat membantu UMKM mendapat beragam informasi seperti pelatihan dan kemitraan. Pelaku UMKM juga dapat berdiskusi dengan pelaku UMKM lainnya serta mencari mitra melalui platform ini.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/aDgYj9e8lv",
13275,13275,2022-10-13 5:08:40,1580425262105128960,Dian Eka Putri,"KADIN Indonesia juga sudah memiliki beberapa program dan solusi konkret di antaranya platform WIKI UMKM atau https://t.co/kHKgIQBTjy. 
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/aXMycEckAl",
13278,13278,2022-10-13 5:08:01,1580425101555953665,Devi Ariani,"Walaupun dampak inflasi di Indonesia relatif kecil dibanding inflasi global dan di negara lain, Indonesia harus bersiap diri dan mengantisipasi terhadap imbas inflasi global.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/NW0xMNcBjy",
13281,13281,2022-10-13 5:07:09,1580424884135395330,Dwi Oktafiani,"Arsjad mengatakan skema inclusive closed loop bertujuan meningkatkan produksi komoditas pangan secara berkelanjutan.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/uW6weGVHTh",
13283,13283,2022-10-13 5:06:32,1580424726253477889,Hormati Presiden 🇮🇩,"RT @HormatiPresiden: Catat ! Jokowi Harap Pengusaha Besar-UMKM Kompak Bersatu. - Menbumn erick, bangun nkri mandiri, sinergi prabowo erick,…",
13284,13284,2022-10-13 5:06:26,1580424702673432578,Fatia Ananda,"Kadin memiliki program pendampingan UMKM dengan skema close loop yang ditujukan untuk membina para petani seperti dilakukan para petani hortikultura di Garut.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/VoKb9my6NB",
13289,13289,2022-10-13 5:04:14,1580424149079846912,anethasyawijaya,@karinparwijaya UMKM bangkit,
13290,13290,2022-10-13 5:03:37,1580423993274040322,Adelia Farhani,"Kadin akan terus berkoordinasi dengan Pemerintah dalam upaya pence­gahan dan meminimalisir krisis pangan. Sehingga tidak ber­dampak menjadi krisis sosial, yang bisa menjadi krisis politik dalam negeri.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/pFN48orJW9",
13292,13292,2022-10-13 5:03:37,1580423992284172289,Kompasiana,"Hati-Hati UMKM Jangan Tergoda Pinjaman, Ancaman Resesi Datang https://t.co/v73K7BExfY",
13293,13293,2022-10-13 5:03:34,1580423979034382336,Kompasiana,UMKM Dobrak Dampak Resesi Ekonomi https://t.co/UA8kzO5n19,
13296,13296,2022-10-13 5:03:06,1580423864894779393,Investor Daily,AXA Mandiri Dorong Peningkatan Literasi Keuangan Syariah dan Kesehatan Bagi Pengusaha UMKM di Bogor  https://t.co/t1LnJ65wzm,
13297,13297,2022-10-13 5:02:47,1580423782908338178,Republika.co.id,KSP sebut Pemerintah berkomitmen belanja setidaknya 40 persen dari produk UMKM https://t.co/GqcPTrwA8J,
13298,13298,2022-10-13 5:02:45,1580423775220559872,karinparwijaya,"UMKM penting untuk per-ekonomian🇮🇩🇮🇩
#NoBraDay | #AHYgagalNyapres | Siswa | Paracetamol | Barca | Gavi | Toothless |JIMMIN JIMMIN | Piscok | #PercumaAdaPolisi https://t.co/BVG9FRNCnC",
13299,13299,2022-10-13 5:02:29,1580423707826475008,Aisyah Aulia,"Kuncinya ada pada nilai gotong royong. Kita harus bekerja sama melakukan ini.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/9l1Wf2bc9c",
13301,13301,2022-10-13 5:01:52,1580423550972080128,Ahda Sintia Hanifa,"Ketua Umum Kamar Dagang Dan Industri (Kadin) Indonesia, Arsjad Rasjid optimistis, dengan kerja sama yang baik antara pengusaha besar dan UMKM, Indonesia bisa terhindar dari resesi seperti yang terjadi pada negara-negara lain.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/RkObCX9LcO",
13304,13304,2022-10-13 5:01:10,1580423378208313344,#BeaCukaiMakinBaik,Berita selengkapnya bisa SahabatBC baca pada laman https://t.co/099FzmLmRf #BeaCukaiMakinBaik,
13305,13305,2022-10-13 5:01:03,1580423345840934912,#BeaCukaiMakinBaik,"Bea Cukai Gencar Berikan Asistensi Ekspor, Tunjukkan Komitmen Dorong Potensi UMKM

Sebagai langkah untuk memberdayakan UMKM yang merupakan bagian dari program pemulihan ekonomi nasional, Bea Cukai secara aktif melaksanakan asistensi di bidang ekspor. https://t.co/z5bdw3sLHm",
13306,13306,2022-10-13 5:01:00,1580423335992664064,Amanda Salsabila,"Penguatan UMKM ini penting, karena menjadi salah satu kunci Indonesia lolos dari krisis global.
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/DGLasABDJo",
13308,13308,2022-10-13 5:00:46,1580423274961305603,Sandiaga Salahuddin Uno,"Pesonanya selalu menyimpan cerita dan keunikan masing-masing. Sesuai arahan Bapak Presiden @Jokowi untuk berwisata dalam negeri saja, kita juga membantu menggeliatkan ekonomi para pelaku UMKM lokal.",
13309,13309,2022-10-13 5:00:21,1580423171731181569,Kokikan - Sell Your Homemade Food to Neighbors,"Salah satu kunci untuk membuat Sop Buntut yang sempurna adalah daging yang lembut dan mudah lepas dari tulang 😄 Jadi ngiler nih neighbors! 🤩

#neighborhood #neighbor #jualmakanan #masakanrumahan #homemadefood #openPO #UMKM #UMKMkuliner #kokikan #homemade #fooddelivery #startup https://t.co/yMGbWhtxvH",
13310,13310,2022-10-13 5:00:04,1580423098893209600,Ani Marcella,"Perusahaan besar diminta bergotong royong mendorong penguatan usaha mikro, kecil dan menengah (UMKM).
#b20
#arsjadrasjid
#umkm
#inklusifkolaboratif https://t.co/H2rbm24J8n",
13311,13311,2022-10-13 5:00:01,1580423087681437696,Perasaan,"Melalui #TransformasiTelkom para pelaku usaha dapat memiliki kemampuan dan kesempatan untuk memasarkan produk-produk UMKM mereka ke pasar global secara borderless, sehingga dapat mendorong tumbuhnya perekonomian Indonesia .
#DigitalBisa
#UntukIndonesiaLebihBaik https://t.co/hRepaaeyyJ",
13312,13312,2022-10-13 5:00:01,1580423087065075715,The Phrase,"Ninja Xpress hadirkan Ninja Direct untuk bantu pengadaan bahan baku berkualitas UMKM #ThePhraseID #umkm #ekspor @ninjaxpress_id 

https://t.co/JRR1zjMH2C",
13315,13315,2022-10-13 4:59:12,1580422879673712640,Radar Tasik Com,"Buah Kopi Takengon Aceh sampai ke Amerika Serikat, Ini Buah Pemberdayaan UMKM BRI https://t.co/gEuZPkQIKm",
13318,13318,2022-10-13 4:58:36,1580422731450810368,Teman Sandi,"Festival ini salah satu upaya untuk membantu diseminasi nilai budaya lokal dan UMKM untuk pemasaran jamu, baik nasional maupun internasional.

SANDIAGA UNO

#Temansandi #Sandiagauno #Sandiuno
Assalamualaikum UEL #NoBraDay Barca #AHYgagalNyapres #STYSTAY Siswa Menhan Prabowo https://t.co/tGhaeEia7U",
13319,13319,2022-10-13 4:58:23,1580422674269933570,Teman Sandi,"Festival ini salah satu upaya untuk membantu diseminasi nilai budaya lokal dan UMKM untuk pemasaran jamu, baik nasional maupun internasional.

SANDIAGA UNO

#Temansandi #Sandiagauno #Sandiuno
Assalamualaikum UEL #NoBraDay Barca #AHYgagalNyapres #STYSTAY Siswa Menhan Prabowo https://t.co/YHlmJdiacX",
13321,13321,2022-10-13 4:57:03,1580422340097503232,Elvada,RT @AstriaSelviani: Artikel nya bisa kalian cek sendiri disini -&gt; https://t.co/rffRh84gnJ #TransformasiBRI #TransformasiBUMN,
13323,13323,2022-10-13 4:55:10,1580421865180663809,Jasa Desain & Mural/Lukis Kanvas | fastresp WA,"Hi kita open jasa design grafis mural dan edit video! 
✅ Branding UMKM ( jasa bikin logo desain kemasan feed instagram ads logo berfilosofi footer header template)
✅ Joki dkv ( nirmana gambar manual digital ppt majalah edit layout cover proposal bisnis)
✅ Edit video",
13324,13324,2022-10-13 4:54:44,1580421755688001536,arief_syarifudinn,"@edd_suwarno Keikutsertaan pengusaha memang sangat berguna untuk peningkatan UMKM Indonesia
#b20 #h31 #countdownb20 #arsjadrasjid #produkdalamnegeri #inklusifkolaboratif",
13326,13326,2022-10-13 4:52:39,1580421231849136128,Diani,Para pelaku UMKM sangat antusias dengan kegiatan ini. #OtsusPerkuatPendidikan #PapuaDamai https://t.co/fdsWoV1p5q,
13327,13327,2022-10-13 4:52:34,1580421212823752704,Diani,"Pemerintah Kabupaten Sorong, Provinsi Papua Barat, menggelar pameran UMKM sebagai upaya membantu pemulihan ekonomi akibat dampak pandemi COVID-19, serta sebagai bentuk pengendalian inflasi. #OtsusPerkuatPendidikan #PapuaIndonesia https://t.co/C8vQRLpdMg",
13328,13328,2022-10-13 4:52:09,1580421108762746880,Agustina Octivani,"@edd_suwarno Dukung produk lokal demi kemajuan ekonomi Indonesia dan juga UMKM
#b20 #h31 #countdownb20 #arsjadrasjid #produkdalamnegeri #inklusifkolaboratif",
13329,13329,2022-10-13 4:52:09,1580421106007015425,Hormati Presiden 🇮🇩,"Catat ! Jokowi Harap Pengusaha Besar-UMKM Kompak Bersatu. - Menbumn erick, bangun nkri mandiri, sinergi prabowo erick, pak erick Verification Blueberry, Jeng Kelin JIMIN JIMIN Paracetamol, Siswa Iwan Bule hobi Barca. #ChampionsELEVEN https://t.co/3bYZp0xtie",
13330,13330,2022-10-13 4:51:13,1580420874335055872,Della .R,"Baca deh Artikel lengkap kalo mau cek sendiri mastiin kebenarannya, pkoknya tinggal dilihat disini aja ya -&gt; https://t.co/QDSj96Bh4B #TransformasiBRI #TransformasiBUMN",
13331,13331,2022-10-13 4:51:01,1580420822199459840,Agustina Octivani,"Perusahaan besar bergotong royong mendorong penguatan UMKM
Arsjad Rasjid #b20 #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/3MaDeaQiPo",
13333,13333,2022-10-13 4:50:14,1580420626568794113,Muhamad Hermansyah,"Mari kita dukung produk UMKM anak negeri 🇮🇩🇮🇩
#DesaBanggaBuatanIndonesia
@jokowi 
@halimiskandarnu
@Kemendespdtt
@malik_haramain
@imansyukri
@taufikmadjid71
@yusradaridesa 
@azzameldzikrie 
@tppkemendes https://t.co/05T0XFKLms",
13334,13334,2022-10-13 4:50:05,1580420586219909120,Dian P.U,"Produk produk UMKM kec. Sambung Makmur kab. banjar prov. Kalsel
#DesaBanggaBuatanIndonesia

@jokowi 
@halimiskandarnu
@Kemendespdtt
@malik_haramain
@imansyukri
@taufikmadjid71
@yusradaridesa 
@azzameldzikrie 
@tppkemendes 
@tpp_provKalsel https://t.co/weSC1pktIb",
13335,13335,2022-10-13 4:48:12,1580420111764054016,AnjarWaeLah,"RT @Ibnuhisam12: Perkenalkan Produk UMKM dari Desa Taji Maduran Lamongan
#DesaBanggaBuatanIndonesia
#TPPBangkalan
#TPPJawaTimur 

@jokowi…",
